time,lat,lon,alt_GND[m],temp[Â°C],v[km/h],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],sat[n]
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-22-59,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.58,55.36,306.71,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.53478666666667,10.111085,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-00,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.52,55.33,306.87,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.534938333333336,10.110741666666666,-1.0,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-01,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535093333333336,10.1104,-1.1,0,102.45,55.29,306.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535093333333336,10.1104,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-02,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.535246666666666,10.110056666666667,-1.1,0,102.39,55.26,306.82,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.535246666666666,10.110056666666667,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-03,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.3,55.21,306.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.5354,10.109713333333334,-1.1,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-04,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.53555,10.109368333333334,-1.3,0,102.2,55.16,305.96,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.53555,10.109368333333334,-1.3,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-05,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.9,54.99,305.53,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535698333333336,10.109021666666667,-1.5,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-06,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535845,10.108673333333334,-1.6,0,101.11,54.57,304.8,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535845,10.108673333333334,-1.6,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-07,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,99.88,53.90,304.44,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.535988333333336,10.108326666666667,-1.8,0,98.56,53.19,304.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.53612666666667,10.107985,-1.9,0,98.56,53.19,304.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.53612666666667,10.107985,-1.9,0,98.56,53.19,304.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-23-08,53.53612666666667,10.107985,-1.9,0,98.56,53.19,304.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
